fecha,hora,co_centenario,no2_centenario,pm10_centenario,co_cordoba,no2_cordoba,pm10_cordoba,co_la_boca,no2_la_boca,pm10_la_boca
3/10/2019,9,0.25,s/d,22,0.59,25,s/d,0.37,23,25
3/10/2019,10,0.24,s/d,22,0.56,19,s/d,0.37,22,25
3/10/2019,11,0.22,s/d,21,0.52,11,s/d,0.35,14,24
3/10/2019,12,0.21,s/d,20,0.49,10,s/d,0.34,14,24
3/10/2019,13,0.21,s/d,20,0.46,9,s/d,0.32,11,23
3/10/2019,14,0.21,s/d,20,0.44,10,s/d,0.31,11,23
3/10/2019,15,0.2,s/d,20,0.41,10,s/d,0.3,10,22
3/10/2019,16,0.2,s/d,20,0.39,11,s/d,0.29,14,22
3/10/2019,17,0.19,s/d,19,0.39,11,s/d,0.3,13,22
3/10/2019,18,0.18,s/d,19,0.39,14,21,0.3,16,22
3/10/2019,19,0.18,s/d,19,0.42,17,21,0.32,21,22
3/10/2019,20,0.19,s/d,18,0.44,16,22,0.34,20,22
3/10/2019,21,0.2,s/d,18,0.47,17,22,0.35,20,22
3/10/2019,22,0.2,s/d,18,0.48,15,21,0.35,21,22
3/10/2019,23,0.2,s/d,18,0.49,13,21,0.36,19,21
3/10/2019,24,0.21,s/d,17,0.5,15,21,0.36,19,21
3/11/2019,1,0.21,s/d,16,0.5,13,22,0.36,17,21
3/11/2019,2,0.2,s/d,15,0.47,8,21,0.35,12,21
3/11/2019,3,0.19,s/d,14,0.44,7,21,0.34,9,20
3/11/2019,4,0.17,s/d,13,0.4,7,20,0.32,11,18
3/11/2019,5,0.15,s/d,13,0.36,11,19,0.31,13,18
3/11/2019,6,0.14,s/d,13,0.34,18,18,0.31,15,18
3/11/2019,7,0.13,s/d,13,0.32,17,18,0.32,15,19
3/11/2019,8,0.14,s/d,12,0.3,16,17,0.33,16,19
3/11/2019,9,0.16,s/d,12,0.29,13,17,0.34,15,20
3/11/2019,10,0.17,s/d,12,0.3,10,17,0.36,15,21
3/11/2019,11,0.19,s/d,12,0.33,15,17,0.37,13,22
3/11/2019,12,0.22,s/d,13,0.38,18,17,0.38,12,22
3/11/2019,13,0.24,s/d,13,0.4,13,17,0.39,12,23
3/11/2019,14,0.26,s/d,13,0.44,14,18,0.39,12,23
3/11/2019,15,0.26,s/d,13,0.49,17,18,0.39,15,24
3/11/2019,16,0.26,s/d,13,0.55,20,18,0.39,13,24
3/11/2019,17,0.26,s/d,14,0.59,19,19,0.38,15,23
3/11/2019,18,0.26,s/d,14,0.65,20,20,0.39,22,24
3/11/2019,19,0.27,s/d,14,0.72,25,19,0.41,25,23
3/11/2019,20,0.28,s/d,14,0.71,24,19,0.45,29,23
3/11/2019,21,0.28,s/d,14,0.73,24,20,0.45,28,23
3/11/2019,22,0.29,s/d,14,0.72,26,20,0.46,28,23
3/11/2019,23,0.29,s/d,14,0.67,21,21,0.46,23,24
3/11/2019,24,0.29,s/d,14,0.62,15,23,0.45,22,24
3/12/2019,1,0.29,s/d,15,0.57,13,24,0.45,19,24
3/12/2019,2,0.28,s/d,15,0.51,11,24,0.43,14,24
3/12/2019,3,0.25,s/d,15,0.41,9,24,0.4,13,24
3/12/2019,4,0.24,s/d,16,0.37,12,26,0.37,16,24
3/12/2019,5,0.22,s/d,15,0.34,11,27,0.36,17,24
3/12/2019,6,0.22,s/d,15,0.32,16,26,0.37,24,24
3/12/2019,7,0.23,s/d,15,0.36,24,28,0.38,19,24
3/12/2019,8,0.29,s/d,15,0.45,31,29,0.4,18,23
3/12/2019,9,0.38,s/d,16,0.55,30,30,0.44,20,22
3/12/2019,10,0.46,s/d,16,0.64,33,30,0.47,19,21
3/12/2019,11,0.53,s/d,16,0.75,27,31,0.5,18,21
3/12/2019,12,0.59,s/d,16,0.9,30,33,0.52,s/d,21
3/12/2019,13,0.63,s/d,16,1.05,32,33,0.57,14,21
3/12/2019,14,0.69,s/d,16,1.18,31,33,0.61,18,21
3/12/2019,15,0.71,s/d,16,1.26,30,33,0.63,19,21
3/12/2019,16,0.7,s/d,16,1.26,32,33,0.64,22,21
3/12/2019,17,0.65,s/d,16,1.29,32,34,0.62,23,21
3/12/2019,18,0.6,s/d,16,1.31,28,34,0.61,30,21
3/12/2019,19,0.57,s/d,16,1.31,28,34,0.6,26,20
3/12/2019,20,0.53,s/d,16,1.26,25,34,0.59,26,19
3/12/2019,21,0.52,s/d,15,1.17,24,34,0.57,27,18
3/12/2019,22,0.48,s/d,15,1.11,26,34,0.58,26,18
3/12/2019,23,0.45,s/d,15,1.06,23,33,0.58,20,18
3/12/2019,24,0.41,s/d,14,1,21,31,0.57,24,17
3/13/2019,1,0.37,s/d,14,0.9,17,30,0.53,23,17
3/13/2019,2,0.33,s/d,14,0.81,14,30,0.5,22,17
3/13/2019,3,0.3,s/d,14,0.71,12,30,0.46,14,16
3/13/2019,4,0.27,s/d,13,0.62,11,28,0.42,14,16
3/13/2019,5,0.24,s/d,13,0.56,12,28,0.39,15,16
3/13/2019,6,0.21,s/d,13,0.5,14,28,0.33,21,15
3/13/2019,7,0.2,s/d,14,0.44,17,27,0.3,23,16
3/13/2019,8,0.22,s/d,14,0.44,19,27,0.28,19,16
3/13/2019,9,0.25,s/d,14,0.45,19,26,0.3,16,16
3/13/2019,10,0.29,s/d,13,0.49,21,26,0.31,21,16
3/13/2019,11,0.31,s/d,13,0.55,22,25,0.32,27,16
3/13/2019,12,0.34,s/d,13,0.61,21,25,0.32,23,15
3/13/2019,13,s/d,s/d,14,0.69,27,24,0.32,24,15
3/13/2019,14,s/d,s/d,14,0.77,27,25,0.32,26,14
3/13/2019,15,s/d,s/d,14,0.83,24,25,0.31,26,14
3/13/2019,16,s/d,15,14,0.89,27,26,0.29,26,15
3/13/2019,17,s/d,13,14,0.93,28,25,0.28,27,14
3/13/2019,18,s/d,16,14,0.97,27,25,0.27,26,14
3/13/2019,19,0.44,17,14,1.02,26,26,0.27,28,15
3/13/2019,20,0.44,18,15,1.05,26,27,0.27,27,16
3/13/2019,21,0.45,18,15,1.04,25,28,0.27,26,17
3/13/2019,22,0.46,19,16,1.01,25,29,0.28,27,17
3/13/2019,23,0.47,19,16,1,25,29,0.29,28,18
3/13/2019,24,0.46,15,17,0.93,22,30,0.29,28,19
3/14/2019,1,0.45,12,17,0.87,19,31,0.3,24,19
3/14/2019,2,0.42,12,17,0.82,19,32,0.3,22,20
3/14/2019,3,0.39,8,18,0.72,19,33,0.3,23,20
3/14/2019,4,0.37,9,18,0.63,15,33,0.29,17,21
3/14/2019,5,0.34,11,19,0.57,16,34,0.29,13,22
3/14/2019,6,0.31,13,19,0.52,18,35,0.28,17,22
3/14/2019,7,0.29,15,20,0.5,21,35,0.28,25,23
3/14/2019,8,0.3,16,20,0.54,30,36,0.29,22,23
3/14/2019,9,0.33,17,21,0.57,24,36,0.29,21,23
3/14/2019,10,0.36,15,21,0.62,25,37,0.3,23,23
3/14/2019,11,0.39,15,21,0.71,27,38,0.31,27,23
3/14/2019,12,0.43,14,22,0.79,26,38,0.31,26,24
3/14/2019,13,0.45,14,22,0.85,26,39,0.32,28,24
3/14/2019,14,0.48,16,22,0.91,26,s/d,0.32,24,24
3/14/2019,15,0.49,14,22,0.97,28,s/d,0.31,21,24
3/14/2019,16,0.48,13,22,0.98,29,s/d,0.32,20,24
3/14/2019,17,0.46,21,22,0.99,31,s/d,0.33,20,24
3/14/2019,18,0.47,32,23,0.97,33,s/d,0.36,21,25
3/14/2019,19,0.5,38,23,0.9,32,s/d,0.39,21,27
3/14/2019,20,0.51,31,24,0.87,31,s/d,0.43,22,28
3/14/2019,21,0.52,25,24,0.86,30,s/d,0.45,19,29
3/14/2019,22,0.52,17,23,0.84,21,s/d,0.46,14,29
3/14/2019,23,0.53,15,23,0.8,21,s/d,0.47,14,29
3/14/2019,24,0.52,15,23,0.75,23,s/d,0.46,18,29
3/15/2019,1,0.51,17,23,0.71,22,s/d,0.45,22,29
3/15/2019,2,0.49,17,23,0.7,23,s/d,0.42,22,29
3/15/2019,3,0.45,15,23,0.68,23,s/d,0.4,23,29
3/15/2019,4,0.42,14,23,0.66,20,s/d,0.38,22,29
3/15/2019,5,0.39,12,23,0.62,20,s/d,0.36,20,29
3/15/2019,6,0.37,13,23,0.61,21,s/d,0.36,19,29
3/15/2019,7,0.37,15,23,0.61,23,s/d,0.38,13,29
3/15/2019,8,0.39,16,23,0.66,27,s/d,0.41,12,29
3/15/2019,9,0.44,19,23,0.7,30,s/d,0.43,11,29
3/15/2019,10,0.46,19,23,0.72,26,s/d,0.44,18,30
3/15/2019,11,0.47,14,23,0.73,20,s/d,0.43,21,30
3/15/2019,12,0.49,14,22,0.76,23,s/d,0.43,22,30
3/15/2019,13,0.52,13,21,0.8,20,s/d,0.44,19,30
3/15/2019,14,0.55,11,21,0.82,18,s/d,0.44,20,30
3/15/2019,15,0.55,11,21,0.82,18,s/d,0.43,19,30
3/15/2019,16,0.54,11,21,0.77,19,s/d,0.42,18,30
3/15/2019,17,0.5,13,21,0.75,19,s/d,0.41,22,30
3/15/2019,18,0.48,13,20,0.78,24,49,0.41,23,29
3/15/2019,19,0.47,15,19,0.79,20,48,0.42,25,28
3/15/2019,20,0.47,14,19,0.78,19,48,0.44,24,27
3/15/2019,21,0.45,15,19,0.77,21,48,0.45,19,26
3/15/2019,22,0.45,16,19,0.76,21,49,0.44,20,26
3/15/2019,23,0.45,13,19,0.74,17,49,0.44,19,25
3/15/2019,24,0.43,11,19,0.73,15,47,0.43,20,25
3/16/2019,1,0.42,8,19,0.7,14,45,0.41,20,24
3/16/2019,2,0.4,7,18,0.65,14,44,0.4,20,23
3/16/2019,3,0.38,6,18,0.62,14,42,0.39,17,23
3/16/2019,4,0.36,5,17,0.58,10,40,0.37,18,22
3/16/2019,5,0.34,6,17,0.53,12,37,0.35,16,22
3/16/2019,6,0.31,6,16,0.51,12,35,0.35,13,21
3/16/2019,7,0.29,10,16,0.49,14,34,0.36,15,21
3/16/2019,8,0.29,10,15,0.47,14,32,0.36,14,21
3/16/2019,9,0.28,12,14,0.46,18,30,0.37,15,20
3/16/2019,10,0.29,13,14,0.46,14,27,0.37,14,19
3/16/2019,11,0.31,12,14,0.46,14,27,0.38,15,19
3/16/2019,12,0.33,12,14,0.48,14,26,0.39,13,19
3/16/2019,13,0.35,11,13,0.51,15,26,0.42,16,19
3/16/2019,14,0.37,9,13,0.53,16,25,0.44,16,19
3/16/2019,15,0.39,11,13,0.55,15,24,0.47,17,18
3/16/2019,16,0.4,10,13,0.58,16,25,0.49,17,18
3/16/2019,17,0.42,14,13,0.59,16,25,0.5,17,19
3/16/2019,18,0.43,17,13,0.6,18,28,0.52,17,19
3/16/2019,19,0.43,15,13,0.6,18,28,0.55,20,18
3/16/2019,20,0.43,14,13,0.59,18,28,0.57,18,18
3/16/2019,21,0.43,14,12,0.59,17,28,0.58,16,18
3/16/2019,22,0.44,14,12,0.58,18,26,0.57,19,17
3/16/2019,23,0.44,16,12,0.57,20,25,0.55,17,17
3/16/2019,24,0.45,14,12,0.55,16,26,0.53,16,18
3/17/2019,1,0.45,9,12,0.52,11,26,0.52,14,17
3/17/2019,2,0.44,11,13,0.49,10,25,0.49,17,17
3/17/2019,3,0.43,10,13,0.47,8,25,0.45,15,17
3/17/2019,4,0.41,6,13,0.45,9,25,0.42,11,17
3/17/2019,5,0.39,6,13,0.43,9,24,0.38,13,16
3/17/2019,6,0.37,8,12,0.4,14,24,0.36,17,16
3/17/2019,7,0.35,9,12,0.37,14,24,0.34,19,16
3/17/2019,8,0.32,9,12,0.36,9,25,0.34,16,16
3/17/2019,9,0.31,10,12,0.37,11,26,0.34,17,15
3/17/2019,10,0.3,10,11,0.38,16,27,0.35,16,15
3/17/2019,11,0.3,12,12,0.4,18,27,0.35,19,14
3/17/2019,12,0.3,8,12,0.4,12,29,0.34,18,14
3/17/2019,13,0.31,8,12,0.42,13,30,0.35,16,14
3/17/2019,14,0.32,7,11,0.45,11,s/d,0.35,15,14
3/17/2019,15,0.33,6,10,0.46,12,s/d,0.35,12,14
3/17/2019,16,0.33,9,10,0.48,18,s/d,0.35,13,13
3/17/2019,17,0.35,25,10,0.51,24,s/d,0.35,16,13
3/17/2019,18,0.36,21,10,0.52,19,s/d,0.36,16,13
3/17/2019,19,0.37,15,10,0.52,17,s/d,0.38,17,13
3/17/2019,20,0.39,18,10,0.56,23,s/d,0.39,20,13
3/17/2019,21,0.41,21,10,0.6,24,s/d,0.41,18,13
3/17/2019,22,0.42,13,10,0.62,19,s/d,0.43,18,13
3/17/2019,23,0.44,14,10,0.66,20,s/d,0.44,22,13
3/17/2019,24,0.45,20,9,0.69,21,s/d,0.46,21,13
3/18/2019,1,0.46,17,9,0.71,20,s/d,0.45,22,13
3/18/2019,2,0.47,17,9,0.72,23,s/d,0.47,17,13
3/18/2019,3,0.48,20,9,0.74,25,s/d,0.47,14,14
3/18/2019,4,0.49,21,9,0.74,26,s/d,0.48,13,14
3/18/2019,5,0.5,20,10,0.73,25,s/d,0.5,12,14
3/18/2019,6,0.53,22,10,0.74,26,s/d,0.54,13,15
3/18/2019,7,0.58,22,12,0.75,25,s/d,0.59,14,17
3/18/2019,8,0.64,23,13,0.77,27,s/d,0.64,14,18
3/18/2019,9,0.68,23,14,0.79,28,s/d,0.69,15,20
3/18/2019,10,0.71,24,14,0.81,30,s/d,0.69,18,20
3/18/2019,11,0.71,18,14,0.83,27,s/d,0.68,22,21
3/18/2019,12,0.7,15,14,0.85,27,s/d,0.65,23,21
3/18/2019,13,0.68,18,15,s/d,s/d,s/d,0.61,20,21
3/18/2019,14,0.64,16,15,s/d,s/d,s/d,0.55,15,21
3/18/2019,15,0.61,s/d,15,s/d,28,s/d,0.48,17,21
3/18/2019,16,0.57,33,16,s/d,30,s/d,0.4,18,22
3/18/2019,17,0.54,26,15,s/d,33,s/d,0.34,15,21
3/18/2019,18,0.52,28,16,s/d,34,s/d,0.31,17,21
3/18/2019,19,0.52,31,17,1.03,40,22,0.3,23,21
3/18/2019,20,0.58,41,17,1.08,42,23,0.31,27,22
3/18/2019,21,0.65,42,18,1.14,44,24,0.37,27,23
3/18/2019,22,0.74,41,20,1.2,45,24,0.43,32,24
3/18/2019,23,0.75,28,21,1.22,31,26,0.45,25,26
3/18/2019,24,0.71,12,22,1.22,20,28,0.45,24,27
3/19/2019,1,0.68,10,24,1.19,15,29,0.45,24,29
3/19/2019,2,0.64,s/d,24,1.16,14,30,0.43,19,30
3/19/2019,3,0.59,s/d,25,1.07,12,31,0.42,15,31
3/19/2019,4,0.5,s/d,26,0.97,12,32,0.38,14,32
3/19/2019,5,0.39,s/d,27,0.85,11,32,0.31,12,33
3/19/2019,6,0.28,s/d,27,0.73,15,33,0.23,20,33
3/19/2019,7,0.23,13,27,0.67,18,33,0.21,27,33
3/19/2019,8,0.22,16,27,0.66,26,34,0.21,26,32
3/19/2019,9,0.23,15,26,0.68,26,s/d,0.22,29,31
3/19/2019,10,0.25,15,28,0.71,24,s/d,0.23,32,32
3/19/2019,11,0.26,13,27,0.75,23,s/d,0.23,31,33
3/19/2019,12,0.28,14,28,0.81,26,s/d,0.23,29,34
3/19/2019,13,0.3,17,29,0.9,29,s/d,0.23,31,35
3/19/2019,14,0.32,15,30,0.96,23,s/d,0.22,27,36
3/19/2019,15,0.34,16,30,1.02,24,s/d,0.24,19,39
3/19/2019,16,0.36,19,31,1.08,28,s/d,0.23,20,40
3/19/2019,17,0.38,19,31,1.1,27,s/d,0.22,19,40
3/19/2019,18,0.39,20,30,1.15,31,s/d,0.21,20,41
3/19/2019,19,0.41,21,30,1.2,31,s/d,0.2,21,40
3/19/2019,20,0.43,19,30,1.2,27,s/d,0.19,20,40
3/19/2019,21,0.44,21,29,1.17,25,s/d,0.2,30,39
3/19/2019,22,0.45,20,28,1.15,29,s/d,0.21,33,38
3/19/2019,23,0.44,18,27,1.12,25,s/d,0.2,32,36
3/19/2019,24,0.43,19,26,1.06,25,s/d,0.2,30,35
3/20/2019,1,0.41,15,24,1,20,s/d,0.22,30,34
3/20/2019,2,0.38,14,24,0.92,19,s/d,0.23,21,33
3/20/2019,3,0.35,13,24,0.82,18,s/d,0.24,24,32
3/20/2019,4,0.32,12,23,0.75,17,s/d,0.25,22,31
3/20/2019,5,0.29,13,22,0.69,16,s/d,0.25,31,30
3/20/2019,6,0.27,16,21,0.66,19,s/d,0.24,33,30
3/20/2019,7,0.27,19,21,0.66,24,s/d,0.24,30,29
3/20/2019,8,0.29,21,20,0.7,27,s/d,0.25,21,29
3/20/2019,9,0.34,22,20,0.76,30,s/d,0.25,23,28
3/20/2019,10,0.37,18,19,0.81,28,s/d,0.25,29,28
3/20/2019,11,0.4,14,19,0.87,23,s/d,0.25,36,27
3/20/2019,12,0.42,12,18,0.93,21,s/d,0.25,27,26
3/20/2019,13,0.44,12,18,0.98,24,s/d,0.24,27,25
3/20/2019,14,0.45,12,17,1.01,18,s/d,0.23,26,24
3/20/2019,15,0.44,12,17,1.01,18,s/d,0.22,28,22
3/20/2019,16,0.42,12,16,0.99,22,s/d,0.21,25,20
3/20/2019,17,0.39,13,16,0.99,25,s/d,0.19,25,20
3/20/2019,18,0.37,16,17,1,24,s/d,0.18,26,20
3/20/2019,19,0.37,17,16,1.04,28,s/d,0.18,28,21
3/20/2019,20,0.38,19,16,1.07,27,s/d,0.19,35,21
3/20/2019,21,0.41,22,17,1.11,29,s/d,0.2,38,21
3/20/2019,22,0.44,23,18,1.14,27,s/d,0.22,34,22
3/20/2019,23,0.47,22,19,1.16,25,s/d,0.25,30,23
3/20/2019,24,0.48,21,19,1.17,25,s/d,0.28,38,25
3/21/2019,1,0.48,19,20,1.13,24,s/d,0.3,38,26
3/21/2019,2,0.48,16,20,1.07,21,s/d,0.31,s/d,26
3/21/2019,3,0.46,14,20,0.99,18,s/d,0.31,s/d,26
3/21/2019,4,0.44,12,20,0.92,18,s/d,0.31,s/d,26
3/21/2019,5,0.4,12,19,0.83,16,s/d,0.3,s/d,26
3/21/2019,6,0.36,14,19,0.77,19,s/d,0.3,33,26
3/21/2019,7,0.33,20,20,0.73,25,s/d,0.29,33,26
3/21/2019,8,0.35,22,19,0.74,29,s/d,0.29,27,26
3/21/2019,9,0.38,25,20,0.76,33,s/d,0.3,27,26
3/21/2019,10,0.39,22,20,0.8,43,s/d,0.32,31,26
3/21/2019,11,0.43,24,20,0.84,35,s/d,0.33,32,26
3/21/2019,12,0.46,23,21,0.86,22,s/d,0.34,41,26
3/21/2019,13,0.49,27,21,0.9,28,s/d,0.37,43,27
3/21/2019,14,0.51,27,21,0.93,29,s/d,0.38,51,28
3/21/2019,15,0.52,24,22,0.91,23,s/d,0.39,65,29
3/21/2019,16,0.5,23,23,0.88,27,s/d,0.39,54,30
3/21/2019,17,0.48,29,24,0.87,33,s/d,0.38,51,31
3/21/2019,18,0.49,32,25,0.85,27,s/d,0.39,56,32
3/21/2019,19,0.48,31,25,0.84,35,s/d,0.41,41,33
3/21/2019,20,0.49,27,25,0.85,33,s/d,0.42,43,33
3/21/2019,21,0.5,25,25,0.84,34,s/d,0.43,37,33
3/21/2019,22,0.5,22,24,0.83,27,s/d,0.44,30,34
3/21/2019,23,0.5,21,23,0.81,23,s/d,0.43,28,32
3/21/2019,24,0.5,18,23,0.78,24,s/d,0.42,34,30
3/22/2019,1,0.49,23,22,0.73,28,s/d,0.42,42,29
3/22/2019,2,0.48,21,22,0.71,20,s/d,0.39,43,29
3/22/2019,3,0.45,16,22,0.66,12,s/d,0.36,34,29
3/22/2019,4,0.42,9,22,0.62,12,s/d,0.34,29,29
3/22/2019,5,0.38,8,22,0.59,12,s/d,0.31,34,29
3/22/2019,6,0.36,13,21,0.57,17,s/d,0.28,33,29
3/22/2019,7,0.35,16,21,0.58,16,s/d,0.27,27,29
3/22/2019,8,0.4,25,21,0.61,24,s/d,0.27,25,30
3/22/2019,9,0.47,28,22,0.63,22,s/d,0.28,29,30
3/22/2019,10,0.5,18,22,0.63,16,s/d,0.29,46,30
3/22/2019,11,0.52,13,22,0.65,14,s/d,0.29,58,31
3/22/2019,12,0.56,s/d,21,0.65,12,s/d,0.29,64,32
3/22/2019,13,0.57,s/d,21,0.65,10,s/d,0.29,55,32
3/22/2019,14,0.57,13,20,0.66,12,s/d,0.29,57,31
3/22/2019,15,0.56,14,20,0.67,15,s/d,0.28,52,30
3/22/2019,16,0.48,12,18,0.66,19,s/d,0.26,48,30
3/22/2019,17,0.36,15,18,0.65,12,s/d,0.24,38,29
3/22/2019,18,0.33,17,17,0.66,16,19,0.25,36,29
3/22/2019,19,0.34,20,17,0.66,17,20,0.28,34,30
3/22/2019,20,0.35,24,16,0.69,24,20,0.3,30,31
3/22/2019,21,0.42,27,17,0.74,27,20,0.33,34,32
3/22/2019,22,0.51,27,17,0.77,26,21,0.37,28,33
3/22/2019,23,0.57,26,19,0.8,26,21,0.39,23,34
3/22/2019,24,0.6,23,19,0.82,25,22,0.39,23,34
3/23/2019,1,0.62,25,20,0.84,20,23,0.41,24,34
3/23/2019,2,0.61,20,20,0.85,22,23,0.41,31,34
3/23/2019,3,0.61,19,20,0.87,24,24,0.4,28,35
3/23/2019,4,0.6,17,20,0.85,21,24,0.39,20,35
3/23/2019,5,0.53,17,20,0.8,18,24,0.37,21,35
3/23/2019,6,0.45,19,20,0.78,19,24,0.38,24,35
3/23/2019,7,0.43,22,21,0.75,24,24,0.46,25,35
3/23/2019,8,0.47,23,21,0.75,23,26,0.54,30,36
3/23/2019,9,0.5,24,21,0.74,19,25,0.55,26,37
3/23/2019,10,0.49,16,20,0.73,16,24,0.54,34,37
3/23/2019,11,0.48,15,20,0.7,11,24,0.54,38,37
3/23/2019,12,0.49,13,21,0.69,10,24,0.54,46,37
3/23/2019,13,0.5,12,21,0.7,11,24,0.55,44,37
3/23/2019,14,0.49,12,20,0.7,10,24,0.53,47,37
3/23/2019,15,0.45,12,21,0.69,11,24,0.45,s/d,37
3/23/2019,16,0.38,11,21,0.67,10,24,0.38,29,38
3/23/2019,17,0.33,12,21,0.66,9,23,0.36,30,40
3/23/2019,18,0.33,14,21,0.67,12,23,0.36,33,39
3/23/2019,19,0.34,21,22,0.68,19,23,0.36,37,37
3/23/2019,20,0.36,24,22,0.71,21,23,0.38,36,36
3/23/2019,21,0.39,28,22,0.73,24,23,0.41,33,35
3/23/2019,22,0.44,28,21,0.77,25,23,0.44,33,34
3/23/2019,23,0.49,29,21,0.79,20,23,0.47,34,34
3/23/2019,24,0.52,24,20,0.81,18,23,0.48,36,34
3/24/2019,1,0.55,21,20,0.84,20,22,0.5,35,34
3/24/2019,2,0.58,22,20,0.84,19,22,0.51,29,34
3/24/2019,3,0.57,17,20,0.82,17,22,0.51,s/d,34
3/24/2019,4,0.54,13,20,0.8,16,22,0.48,s/d,35
3/24/2019,5,0.51,9,21,0.77,12,22,0.44,s/d,36
3/24/2019,6,0.45,9,21,0.73,12,23,0.39,s/d,36
3/24/2019,7,0.41,11,21,0.7,14,23,0.35,s/d,36
3/24/2019,8,0.37,9,20,0.67,14,21,0.31,s/d,34
3/24/2019,9,0.33,8,19,0.63,10,21,0.27,s/d,32
3/24/2019,10,0.29,6,19,0.61,9,21,0.24,s/d,32
3/24/2019,11,0.27,5,19,0.59,8,22,0.21,s/d,32
3/24/2019,12,0.26,7,19,0.58,9,22,0.19,s/d,32
3/24/2019,13,0.26,7,19,0.57,10,22,0.18,s/d,31
3/24/2019,14,0.26,7,20,0.58,11,23,0.17,s/d,31
3/24/2019,15,0.26,7,21,0.57,10,24,0.17,s/d,33
3/24/2019,16,0.26,7,21,0.58,12,24,0.16,s/d,32
3/24/2019,17,0.28,8,22,0.59,11,25,0.17,s/d,32
3/24/2019,18,0.29,11,22,0.62,18,25,0.17,s/d,33
3/24/2019,19,0.31,14,22,0.67,20,25,0.18,s/d,33
3/24/2019,20,0.33,18,21,0.71,23,24,0.18,s/d,33
3/24/2019,21,0.34,18,21,0.74,21,25,0.18,s/d,33
3/24/2019,22,0.34,13,22,0.75,18,25,0.17,s/d,33
3/24/2019,23,0.34,11,22,0.77,17,25,0.17,s/d,33
3/24/2019,24,0.34,10,22,0.77,14,25,0.16,s/d,33
3/25/2019,1,0.32,8,21,0.77,12,25,0.17,18,33
3/25/2019,2,0.3,7,22,0.74,12,25,0.18,18,33
3/25/2019,3,0.28,6,21,0.7,10,25,0.18,16,32
3/25/2019,4,0.26,7,21,0.66,10,25,0.19,16,31
3/25/2019,5,0.23,6,21,0.62,10,25,0.19,18,30
3/25/2019,6,0.21,10,20,0.6,15,24,0.2,27,30
3/25/2019,7,0.21,15,20,0.6,19,24,0.23,31,30
3/25/2019,8,0.23,18,21,0.65,22,25,0.26,28,33
3/25/2019,9,0.28,23,22,0.7,23,26,0.28,29,35
3/25/2019,10,0.31,19,23,0.75,24,26,0.28,32,35
3/25/2019,11,0.34,15,24,0.81,25,26,0.29,25,34
3/25/2019,12,0.35,13,24,0.88,23,26,0.29,24,35
3/25/2019,13,0.38,13,25,0.94,26,s/d,0.29,26,35
3/25/2019,14,0.39,14,25,0.99,23,s/d,0.29,22,35
3/25/2019,15,0.4,13,25,1.03,24,s/d,0.29,24,34
3/25/2019,16,0.4,15,25,1.05,26,s/d,0.28,28,33
3/25/2019,17,0.37,16,25,1.08,28,s/d,0.26,28,32
3/25/2019,18,0.37,18,25,1.13,32,s/d,0.26,30,31
3/25/2019,19,0.37,18,25,1.19,30,s/d,0.27,29,31
3/25/2019,20,0.38,16,25,1.19,26,s/d,0.28,27,31
3/25/2019,21,0.38,16,25,1.18,25,s/d,0.29,30,31
3/25/2019,22,0.38,16,25,1.16,25,s/d,0.29,29,31
3/25/2019,23,0.38,14,25,1.15,22,s/d,0.3,32,31
3/25/2019,24,0.36,13,26,1.11,19,s/d,0.31,26,31
3/26/2019,1,0.35,12,26,1.04,17,s/d,0.31,20,32
3/26/2019,2,0.33,6,26,0.96,17,s/d,0.3,19,33
3/26/2019,3,0.31,7,26,0.85,14,s/d,0.29,20,33
3/26/2019,4,0.29,5,26,0.79,14,s/d,0.28,16,33
3/26/2019,5,0.28,6,26,0.74,15,s/d,0.27,22,34
3/26/2019,6,0.26,12,26,0.71,20,s/d,0.26,24,34
3/26/2019,7,0.27,20,26,0.7,25,s/d,0.26,28,34
3/26/2019,8,0.29,23,26,0.74,30,s/d,0.27,27,31
3/26/2019,9,0.33,22,26,0.79,30,s/d,0.29,26,31
3/26/2019,10,0.35,19,25,0.84,29,s/d,0.3,27,30
3/26/2019,11,0.37,18,25,0.93,35,s/d,0.31,32,30
3/26/2019,12,0.4,16,25,0.97,26,s/d,0.31,29,30
3/26/2019,13,0.42,13,24,1.01,22,s/d,0.31,33,31
3/26/2019,14,0.43,13,24,1.04,19,s/d,0.33,s/d,31
3/26/2019,15,0.43,14,23,1.05,21,s/d,0.34,17,31
3/26/2019,16,0.42,14,23,1.05,19,s/d,0.34,15,30
3/26/2019,17,0.4,14,22,1.02,19,s/d,0.34,19,30
3/26/2019,18,0.39,15,22,0.99,19,35,0.34,19,32
3/26/2019,19,0.39,19,22,0.94,22,34,0.35,19,32
3/26/2019,20,0.4,21,22,0.91,22,33,0.35,19,31
3/26/2019,21,0.41,22,21,0.87,21,32,0.33,15,31
3/26/2019,22,0.42,24,21,0.85,24,32,0.31,18,30
3/26/2019,23,0.42,25,21,0.82,25,32,0.29,22,30
3/26/2019,24,0.43,25,20,0.76,24,31,0.28,23,30
3/27/2019,1,0.45,25,20,0.72,25,31,0.27,23,29
3/27/2019,2,0.47,24,21,0.69,24,31,0.26,21,29
3/27/2019,3,0.47,24,22,0.65,24,31,0.26,23,29
3/27/2019,4,0.47,21,22,0.64,23,31,0.27,25,30
